t,x,y
130.99855502319568,-1.7121356711774984,-35.54825137043644
131.03658072857252,-1.7188389585606365,-35.537526372367594
131.07460643394936,-1.7255400669020222,-35.526756321965344
131.11263213932617,-1.7322389857808769,-35.51594119323933
131.150657844703,-1.7389357047538718,-35.50508096006766
131.18868355007984,-1.745630213354979,-35.494175596196804
131.22670925545668,-1.7523225010953634,-35.48322507524111
131.26473496083352,-1.759012557463236,-35.47222937068244
131.30276066621036,-1.7657003719236926,-35.46118845586939
131.3407863715872,-1.7723859339186,-35.45010230401732
131.378812076964,-1.7790692328664317,-35.43897088820856
131.41683778234085,-1.7857502581621545,-35.42779418139069
131.4548634877177,-1.79242899917706,-35.41657215637696
131.49288919309453,-1.7991054452586797,-35.40530478584526
131.53091489847137,-1.8057795857305505,-35.393992042339846
131.5689406038482,-1.8124514098921347,-35.38263389826765
131.60696630922502,-1.8191209070186793,-35.37123032590026
131.64499201460185,-1.8257880663610302,-35.35978129737263
131.6830177199787,-1.8324528771455244,-35.348286784682735
131.72104342535553,-1.8391153285738078,-35.336746759691586
131.75906913073237,-1.8457754098227566,-35.32516119412209
131.7970948361092,-1.8524331100442124,-35.313530059559575
131.83512054148605,-1.8590884183649627,-35.30185332745071
131.87314624686286,-1.8657413238864498,-35.2901309691029
131.9111719522397,-1.872391815684859,-35.27836295568454
131.94919765761654,-1.8790398828106638,-35.266549258224195
131.98722336299338,-1.8856855142886617,-35.254689847609825
132.02524906837021,-1.8923286991178034,-35.24278469458923
132.06327477374705,-1.8989694262709815,-35.23083376976913
132.1013004791239,-1.9056076846949375,-35.21883704361447
132.1393261845007,-1.9122434633100815,-35.206794486448416
132.17735188987754,-1.9188767510103146,-35.194706068451616
132.21537759525438,-1.9255075366629113,-35.18257175966224
132.25340330063122,-1.9321358091083394,-35.17039152997462
132.29142900600806,-1.9387615571601229,-35.15816534913985
132.3294547113849,-1.9453847696046334,-35.145893186764695
132.36748041676174,-1.9520054352009972,-35.13357501231124
132.40550612213855,-1.9586235426808618,-35.12121079509639
132.4435318275154,-1.9652390807483104,-35.108800504291544
132.48155753289223,-1.9718520380796511,-35.096344108922054
132.51958323826906,-1.978462403323247,-35.083841577867496
132.5576089436459,-1.9850701650993916,-35.07129287985936
132.59563464902274,-1.99167531200009,-35.05869798348254
